age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital,hours-per-week,region,income
31-40,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50K
25-30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,>50K
51-60,Local-gov,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,40,United-States,<=50K
41-50,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
31-40,Private,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,45,United-States,<=50K
71+,Private,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50K
25-30,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
51-60,State-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,35,United-States,<=50K
61-70,State-gov,6,Divorced,Other-service,Not-in-family,Black,Female,0,40,United-States,<=50K
18-24,Private,6,Never-married,Handlers-cleaners,Other-relative,Other,Male,0,40,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
51-60,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
41-50,Private,9,Divorced,Other-service,Other-relative,Black,Female,0,35,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
31-40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,60,United-States,<=50K
31-40,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,-1669,40,United-States,<=50K
41-50,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-1977,50,United-States,>50K
25-30,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,-1876,40,United-States,<=50K
41-50,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,40,United-States,>50K
61-70,Self-emp-not-inc,7,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,11,Never-married,Sales,Unmarried,White,Female,4687,50,United-States,>50K
31-40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-2051,40,United-States,<=50K
18-24,Private,9,Never-married,Sales,Unmarried,Black,Male,0,30,Middle America,<=50K
51-60,Private,9,Divorced,Prof-specialty,Not-in-family,White,Female,4101,40,United-States,<=50K
41-50,Private,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,40,Middle America,<=50K
25-30,Private,12,Never-married,Adm-clerical,Own-child,White,Male,0,32,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Sales,Husband,White,Male,3103,40,United-States,>50K
18-24,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,45,,<=50K
18-24,Self-emp-not-inc,4,Married-civ-spouse,Transport-moving,Husband,White,Male,-1902,40,United-States,>50K
41-50,Self-emp-not-inc,12,Divorced,Exec-managerial,Unmarried,White,Female,0,60,United-States,<=50K
31-40,Private,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,40,United-States,<=50K
25-30,State-gov,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,40,West Europe,<=50K
31-40,Private,5,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,54,Mexico,<=50K
18-24,Local-gov,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,40,United-States,<=50K
25-30,Self-emp-not-inc,8,Divorced,Other-service,Unmarried,White,Female,0,30,United-States,<=50K
41-50,Self-emp-not-inc,10,Never-married,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,20,United-States,<=50K
41-50,Private,6,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,40,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,70,United-States,<=50K
25-30,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,16,United-States,<=50K
31-40,Private,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,65,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Sales,Own-child,White,Female,0,25,United-States,<=50K
31-40,Self-emp-inc,14,Married-civ-spouse,Tech-support,Husband,White,Male,-1887,40,United-States,>50K
41-50,State-gov,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
31-40,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,45,United-States,>50K
31-40,Private,10,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
31-40,State-gov,10,Separated,Exec-managerial,Own-child,White,Female,0,40,United-States,<=50K
31-40,Private,6,Never-married,Adm-clerical,Unmarried,Black,Female,0,40,United-States,<=50K
18-24,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,36,United-States,<=50K
71+,Self-emp-not-inc,9,Married-civ-spouse,Sales,Wife,White,Female,0,25,United-States,<=50K
31-40,Private,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,40,United-States,<=50K
41-50,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50K
41-50,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,45,United-States,>50K
41-50,Private,10,Married-civ-spouse,Sales,Husband,White,Male,-1740,50,United-States,<=50K
61-70,State-gov,4,Married-civ-spouse,Other-service,Wife,Black,Female,0,40,United-States,<=50K
18-24,Self-emp-not-inc,13,Never-married,Prof-specialty,Own-child,White,Male,0,25,United-States,<=50K
51-60,Self-emp-not-inc,4,Never-married,Other-service,Other-relative,White,Female,0,60,United-States,<=50K
41-50,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,45,United-States,<=50K
61-70,Private,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,10,United-States,<=50K
18-24,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50K
25-30,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,8614,45,United-States,>50K
18-24,Self-emp-not-inc,8,Never-married,Farming-fishing,Own-child,White,Male,0,50,United-States,<=50K
31-40,Self-emp-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,60,United-States,>50K
51-60,Self-emp-not-inc,9,Divorced,Sales,Not-in-family,White,Male,0,40,United-States,<=50K
41-50,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,3,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,40,Middle America,<=50K
18-24,Private,13,Never-married,Other-service,Not-in-family,White,Male,0,55,United-States,<=50K
31-40,Private,9,Divorced,Transport-moving,Not-in-family,White,Female,0,60,United-States,>50K
71+,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,20,,<=50K
71+,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,35,United-States,>50K
18-24,Private,10,Never-married,Other-service,Own-child,White,Male,0,20,West Europe,<=50K
31-40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,42,United-States,>50K
51-60,Private,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,40,United-States,<=50K
51-60,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1977,40,United-States,>50K
31-40,State-gov,12,Never-married,Adm-clerical,Not-in-family,Black,Male,0,40,United-States,<=50K
31-40,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,0,15,United-States,<=50K
51-60,Self-emp-not-inc,14,Divorced,Exec-managerial,Unmarried,White,Male,25236,50,United-States,>50K
31-40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
25-30,Private,6,Never-married,Adm-clerical,Not-in-family,White,Female,2907,40,United-States,<=50K
25-30,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,50,United-States,<=50K
25-30,Private,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States,>50K
31-40,Private,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,38,United-States,<=50K
61-70,Private,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,40,United-States,<=50K
41-50,Self-emp-not-inc,3,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,15,United-States,<=50K
25-30,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,40,United-States,<=50K
25-30,State-gov,10,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,60,United-States,>50K
31-40,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
25-30,Private,9,Never-married,Craft-repair,Not-in-family,Black,Female,0,45,United-States,<=50K
51-60,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,70,United-States,<=50K
25-30,Private,9,Never-married,Other-service,Own-child,White,Male,0,30,United-States,<=50K
18-24,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,40,United-States,<=50K
31-40,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,50,United-States,<=50K
51-60,Local-gov,9,Separated,Protective-serv,Unmarried,Black,Female,0,40,United-States,<=50K
41-50,Private,9,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,40,,<=50K
31-40,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
18-24,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,48,United-States,<=50K
25-30,Private,6,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,Male,0,40,Mexico,<=50K
51-60,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,Mexico,<=50K
31-40,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,40,Middle America,<=50K
41-50,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,0,40,United-States,<=50K
31-40,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,50,United-States,<=50K
25-30,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,90,United-States,>50K
18-24,Private,11,Never-married,Craft-repair,Not-in-family,White,Male,0,30,United-States,<=50K
25-30,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,60,United-States,>50K
41-50,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,Central Europe,<=50K
31-40,Private,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,40,United-States,<=50K
41-50,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,45,,>50K
41-50,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,0,40,United-States,<=50K
0-17,Private,8,Never-married,Other-service,Own-child,White,Male,0,32,United-States,<=50K
41-50,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,60,United-States,<=50K
25-30,State-gov,13,Never-married,Protective-serv,Not-in-family,Black,Female,0,40,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Sales,Husband,White,Male,7688,40,United-States,>50K
31-40,State-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,0,12,Middle America,<=50K
31-40,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
25-30,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-1887,40,United-States,>50K
41-50,Private,9,Divorced,Sales,Unmarried,White,Female,0,40,United-States,<=50K
25-30,Private,11,Never-married,Sales,Not-in-family,Black,Male,0,45,United-States,<=50K
51-60,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,Mexico,>50K
18-24,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,40,United-States,<=50K
41-50,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,45,United-States,<=50K
25-30,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Own-child,Black,Female,0,15,Middle America,<=50K
31-40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Own-child,White,Female,0,20,United-States,<=50K
31-40,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,20,United-States,<=50K
31-40,Private,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,25,,<=50K
61-70,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
41-50,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,48,United-States,>50K
41-50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
25-30,Private,9,Never-married,Sales,Unmarried,White,Female,0,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
51-60,Self-emp-not-inc,6,Married-civ-spouse,Sales,Husband,White,Male,7688,50,United-States,>50K
25-30,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,40,United-States,<=50K
41-50,State-gov,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,38,,<=50K
18-24,Private,7,Never-married,Priv-house-serv,Other-relative,White,Female,0,40,Mexico,<=50K
41-50,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
41-50,Local-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,33,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
51-60,Private,5,Divorced,Transport-moving,Own-child,White,Male,0,40,United-States,<=50K
51-60,Private,9,Widowed,Adm-clerical,Other-relative,White,Female,0,40,United-States,<=50K
61-70,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,15,United-States,>50K
18-24,Private,7,Never-married,Other-service,Own-child,White,Male,0,20,United-States,<=50K
31-40,Private,9,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,50,United-States,<=50K
41-50,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
31-40,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,0,30,United-States,>50K
31-40,Private,9,Divorced,Handlers-cleaners,Unmarried,White,Female,0,40,United-States,<=50K
18-24,Private,11,Never-married,Other-service,Unmarried,White,Female,0,32,United-States,<=50K
31-40,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,60,United-States,>50K
25-30,Private,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,40,United-States,<=50K
41-50,State-gov,13,Never-married,Protective-serv,Not-in-family,Black,Male,-1590,40,Middle America,<=50K
31-40,Private,9,Never-married,Other-service,Own-child,Black,Female,0,40,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,40,United-States,>50K
31-40,Private,10,Divorced,Tech-support,Unmarried,White,Female,0,40,United-States,<=50K
41-50,Private,14,Divorced,Exec-managerial,Unmarried,White,Male,7430,45,United-States,>50K
41-50,Private,11,Divorced,Craft-repair,Not-in-family,Black,Male,0,40,United-States,<=50K
51-60,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,40,United-States,<=50K
41-50,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
18-24,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
51-60,Private,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,30,United-States,<=50K
25-30,Private,13,Never-married,Sales,Not-in-family,White,Male,-1876,50,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,55,United-States,<=50K
51-60,Private,9,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,40,United-States,<=50K
18-24,Private,12,Never-married,Other-service,Not-in-family,White,Female,0,25,United-States,<=50K
25-30,Self-emp-not-inc,6,Never-married,Sales,Own-child,White,Female,0,48,United-States,<=50K
51-60,State-gov,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,40,United-States,<=50K
61-70,Private,5,Widowed,Sales,Not-in-family,White,Female,0,38,United-States,<=50K
18-24,Private,10,Never-married,Machine-op-inspct,Own-child,Black,Male,0,20,United-States,<=50K
41-50,Private,7,Separated,Sales,Unmarried,White,Female,0,40,United-States,<=50K
25-30,Private,11,Never-married,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
41-50,Local-gov,10,Divorced,Transport-moving,Not-in-family,White,Male,0,65,United-States,>50K
18-24,Private,10,Never-married,Sales,Own-child,White,Female,0,7,United-States,<=50K
41-50,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,50,United-States,<=50K
71+,Self-emp-not-inc,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,8,United-States,<=50K
31-40,Private,9,Divorced,Other-service,Other-relative,White,Male,0,40,United-States,<=50K
31-40,Private,9,Divorced,Craft-repair,Unmarried,White,Male,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
41-50,Private,14,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,40,United-States,<=50K
31-40,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
